year,country,"Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Compulsory education, duration (years)","Preprimary education, duration (years)","School enrollment, preprimary (% gross)","School enrollment, preprimary, male (% gross)","Trained teachers in preprimary education, female (% of female teachers)","Trained teachers in preprimary education, male (% of male teachers)",Trained teachers in preprimary education (% of total teachers),"Primary completion rate, total (% of relevant age group)","Primary education, duration (years)","Primary education, pupils","School enrollment, primary (% gross)","School enrollment, primary, male (% gross)","School enrollment, primary, private (% of total primary)","Persistence to last grade of primary, total (% of cohort)","Trained teachers in primary education, male (% of male teachers)",Trained teachers in primary education (% of total teachers),"Primary education, teachers","Lower secondary completion rate, female (% of relevant age group)","Lower secondary completion rate, male (% of relevant age group)","Lower secondary completion rate, total (% of relevant age group)","Secondary education, duration (years)","Secondary education, pupils","School enrollment, secondary (% gross)","School enrollment, secondary, private (% of total secondary)","Trained teachers in secondary education, female (% of female teachers)","Trained teachers in lower secondary education, female (% of female teachers)","Trained teachers in lower secondary education, male (% of male teachers)",Trained teachers in lower secondary education (% of total teachers),"Trained teachers in secondary education, male (% of male teachers)","Trained teachers in upper secondary education, female (% of female teachers)","Trained teachers in upper secondary education, male (% of male teachers)",Trained teachers in upper secondary education (% of total teachers),Trained teachers in secondary education (% of total teachers),"Secondary education, teachers","Secondary education, teachers, female","School enrollment, tertiary (% gross)","School enrollment, tertiary, male (% gross)","Tertiary education, academic staff (% female)","Government expenditure on education, total (% of government expenditure)","Government expenditure on education, total (% of GDP)",Number of deaths ages 5-9 years,Number of deaths ages 10-14 years,Number of deaths ages 15-19 years,Number of deaths ages 20-24 years,"Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)"
2019,BLR,100.0,100.0,100.0,100.0,9.0,4.0,98.6317596435547,100.706871032715,94.1730499267578,89.8305130004883,94.1324310302734,99.1110763549805,4.0,432888.0,95.6502075195312,96.7024383544922,0.119889996945858,98.2568130493164,100.0,99.515022277832,22269.0,90.8517990112305,92.6947402954102,91.7859725952148,7.0,659299.0,94.9205322265625,0.459729999303818,97.6298370361328,98.8051528930664,98.6912689208984,98.7846374511719,96.2699813842773,94.6770095825195,92.0240783691406,94.041877746582,97.3607025146484,73959.0,59321.0,80.1720199584961,75.5875930786133,60.9474601745605,13.0782632827759,4.97948980331421,66.0,61.0,148.0,244.0,0.6,0.6,1.7,2.5
2019,CEB,99.5795974731445,99.6379013061523,99.4681777954102,99.438117980957,10.0,6.0,92.965202331543,93.4151382446289,91.0090103149414,92.5172882080078,91.0266571044922,93.9134902954102,5.0,5298720.0,95.8953704833984,96.2755737304688,5.35895013809204,98.4269332885742,98.5371780395508,95.7090835571289,454465.9375,95.4021377563477,94.3387222290039,94.855583190918,8.0,7239671.5,100.450477600098,9.13125038146973,89.679801940918,88.1139602661133,89.0910034179688,88.3479537963867,90.3062896728516,91.5151977539062,91.2261581420898,91.4204483032227,89.8570022583008,725673.0,520411.6875,65.126091003418,54.2820816040039,47.1902313232422,11.8427038192749,4.27311992645264,593.0,721.0,1795.0,2906.0,0.543109219900859,0.691178632651212,1.81032795892685,2.68554082254007
2019,EAR,94.4298934936523,93.1192321777344,85.1072235107422,79.5661773681641,10.0,4.0,56.9350891113281,56.9716796875,90.527717590332,62.5634918212891,88.1442565917969,91.784538269043,6.0,345182048.0,101.201667785645,101.892448425293,26.0051307678223,86.902717590332,76.4733734130859,78.8703765869141,13475947.0,79.4822006225586,76.7922821044922,78.2217102050781,6.0,302352640.0,74.7986297607422,37.5863990783691,83.617561340332,82.1204376220703,79.8272323608398,81.0475006103516,79.2058486938477,85.7654418945312,78.5302963256836,81.8794174194336,81.4175567626953,15597767.0,7819606.0,31.9325103759766,30.4934997558594,41.2763786315918,14.6647500991822,3.48775553703308,172348.0,163970.0,276722.0,352163.0,2.62827282259004,2.56330108254649,4.39473042424711,5.86536581475031
2019,IBD,97.5936584472656,96.984748840332,92.1924133300781,88.9448471069336,10.0,5.0,70.6396026611328,70.4418487548828,88.8595962524414,61.1218185424805,87.8759307861328,95.8205871582031,6.0,419782592.0,100.981300354004,101.053741455078,20.9440307617188,95.168571472168,86.3773193359375,88.5518264770508,20440836.0,87.096809387207,84.253059387207,85.72265625,6.0,400459584.0,85.6095504760742,27.8802604675293,86.8253707885742,87.2590866088867,85.4092712402344,86.4905700683594,84.7045593261719,86.1819915771484,83.8446578979492,85.0985794067383,85.9011001586914,24900996.0,14048865.0,44.3106307983398,40.6580581665039,45.2320098876953,14.4941005706787,3.91815996170044,139838.0,143550.0,258241.0,368261.0,1.80727262612294,1.92534935774298,3.48269499686537,4.94598922311874
2019,IBT,93.0485534667969,91.5072402954102,88.4655914306641,84.3611907958984,9.0,3.0,58.2619514465332,58.5595512390137,86.6116027832031,67.0616302490234,85.4469833374023,87.8143920898438,6.0,666274624.0,100.078536987305,101.046890258789,19.2455101013184,82.820671081543,81.6406631469727,84.3397064208984,27382190.0,73.6595001220703,73.1115493774414,73.4477767944336,6.0,516328448.0,72.8392715454102,28.3746395111084,85.1438598632812,84.8345108032227,81.0560073852539,83.1719284057617,80.1791915893555,85.6159591674805,79.1286392211914,82.3710021972656,82.8328475952148,30455372.0,16278652.0,34.2020797729492,32.274600982666,44.0487098693848,14.3115892410278,3.69561433792114,493870.0,353249.0,563481.0,706900.0,3.97830859630125,3.02255191004628,5.05860669685332,6.61352030857771
2019,IDX,82.9771194458008,80.5865631103516,75.140739440918,68.7985687255859,9.0,3.0,26.4809093475342,26.3884296417236,63.9178695678711,69.0853881835938,65.1000213623047,73.5873794555664,6.0,173000656.0,103.210189819336,105.468849182129,13.6225595474243,60.7233695983887,71.9326705932617,71.9728469848633,4934179.5,49.5109100341797,50.4866790771484,50.003231048584,6.0,76707848.0,48.7309303283691,32.5221481323242,71.7547912597656,73.6546630859375,62.7110214233398,66.6642303466797,61.0120697021484,68.2967910766602,59.1330490112305,61.4766807556152,64.3975677490234,3320473.0,1046426.6875,12.3920698165894,13.8458499908447,29.5568294525146,14.7919869422912,3.44937539100647,225703.0,138021.0,226340.0,245163.0,7.4427986298192,4.96281767077508,9.07891002044056,11.2303055178563
2019,LAC,98.3282318115234,98.4945831298828,94.4038619995117,93.9766464233398,14.0,6.0,76.6839981079102,75.8896636962891,83.7355499267578,60.8065910339355,82.4474029541016,94.4007415771484,6.0,56891196.0,107.117576599121,107.817848205566,19.5806007385254,85.8878631591797,74.3966369628906,82.1363372802734,2726639.0,74.1430816650391,69.2031707763672,71.6423873901367,6.0,58462236.0,97.8212890625,17.3847103118896,80.0827178955078,81.2435684204102,79.756103515625,80.6698608398438,76.6819915771484,78.5634307861328,73.891731262207,76.3436889648438,78.6274719238281,3614368.75,2067697.25,50.9977493286133,44.507999420166,44.0078201293945,15.8225297927857,4.59991979598999,12785.0,15583.0,46222.0,69912.0,1.36664163228522,1.63601997287583,4.729518530024,7.0836015005817
2019,LCN,98.3321762084961,98.4991302490234,94.64306640625,94.2556686401367,13.0,6.0,76.4368209838867,75.6970825195313,85.8228225708008,56.5759887695312,84.0361404418945,94.3524627685547,6.0,63088200.0,106.313697814941,107.031387329102,20.4773597717285,86.2771606445312,74.9158020019531,83.7797698974609,3103826.0,75.1394500732422,70.1721801757812,72.6221084594727,6.0,63632212.0,97.5276412963867,18.9251308441162,81.4683685302734,82.3247909545898,80.3085021972656,81.5576934814453,77.5788192749023,80.3935394287109,75.1262512207031,77.9615097045898,79.8373565673828,4029629.25,2339884.25,53.3283500671387,46.0657196044922,42.2624588012695,14.7598052024841,4.59991979598999,13925.0,17106.0,52162.0,78905.0,1.3,1.6,4.9,7.3
2019,LDC,81.5363922119141,78.9967193603516,73.0437622070312,65.9840393066406,8.0,3.0,25.5738697052002,25.534049987793,62.0627708435059,66.3139038085938,63.253101348877,72.3269500732422,6.0,162333984.0,104.403732299805,106.862953186035,13.6111497879028,58.0685386657715,72.0254364013672,72.2293090820312,4410913.0,47.3964004516602,48.5760612487793,47.9908409118652,6.0,66991056.0,46.6323013305664,34.9848785400391,70.8804397583008,72.6404800415039,61.5186004638672,65.183967590332,59.7189712524414,67.3072814941406,57.832878112793,59.7505302429199,62.7656898498535,2729307.5,745013.6875,10.8881397247314,12.5981397628784,26.2946491241455,14.2137899398804,3.12603223323823,219473.0,131731.0,220448.0,239327.0,7.83376237513476,5.14148974528458,9.64325285847882,11.9906605881189
2019,LMY,92.998649597168,91.4412689208984,88.345588684082,84.1798934936523,9.0,3.0,57.9560813903809,58.2634086608887,86.3194808959961,67.6473693847656,85.2089004516602,87.773681640625,6.0,659679872.0,100.095527648926,101.064987182617,19.188060760498,82.7476119995117,81.6304473876953,84.128532409668,26887242.0,73.5329208374023,73.0132904052734,73.3363800048828,6.0,510877376.0,72.6416091918945,28.3111705780029,85.0050582885742,84.7242202758789,81.0439300537109,83.0919799804688,80.133171081543,85.4393997192383,79.0363998413086,82.2006378173828,82.7164306640625,29868384.0,15837348.0,33.6266403198242,31.8996391296387,44.3329887390137,14.4990835189819,3.65236973762512,491827.0,350377.0,554298.0,691843.0,4.05788765537827,3.06893711483395,5.08703903870936,6.62384063029744
2019,MEA,92.1321334838867,90.0474472045898,85.9089126586914,79.5538635253906,9.0,3.0,33.3770904541016,33.5146408081055,78.2085418701172,81.873908996582,78.3919067382812,86.3907012939453,6.0,53832416.0,98.7060928344727,100.18953704834,11.5340404510498,85.9865570068359,85.3230667114258,82.9731674194336,2573472.25,72.7434234619141,70.9624328613281,71.8318634033203,6.0,38085984.0,77.4066619873047,10.1781396865845,88.2726974487305,86.2685012817383,87.6009826660156,86.9014587402344,87.5450668334961,90.9658279418945,87.4840316772461,89.1312789916992,87.9099807739258,2460690.25,1234066.625,41.0044708251953,39.2679595947266,38.8317604064941,13.3134346008301,4.43173336982727,20938.0,18651.0,32519.0,41229.0,2.1,2.1,4.1,5.4
2019,NAC,99.6615905761719,99.6137008666992,98.8129119873047,98.7651672363281,11.0,6.0,70.1460723876953,70.9356231689453,99.8041763305664,98.8391494750977,99.7304077148438,100.291702270508,6.0,27197978.0,100.689529418945,100.423286437988,8.62862968444824,91.3070068359375,98.4013366699219,99.0581436157227,1949518.0,94.7438125610352,94.1647491455078,94.4485321044922,6.0,27677064.0,101.005256652832,8.87469959259033,98.6496276855469,99.061767578125,99.0788879394531,99.0674591064453,98.8848266601562,98.1932983398438,98.7309494018555,98.4136962890625,98.7370071411133,1847107.625,1160902.875,86.3819427490234,72.7823181152344,49.9336204528809,14.0848069190979,4.86520004272461,2613.0,3690.0,12520.0,23247.0,0.6,0.8,2.6,4.7
2019,OSS,89.9884872436523,90.2483367919922,88.1489334106445,85.540168762207,9.0,3.0,39.4355888366699,38.9975395202637,81.17822265625,71.094970703125,80.562858581543,82.9592514038086,6.0,3956949.0,102.837623596191,103.668090820312,20.5379905700684,73.2434234619141,75.0399780273438,81.2126388549805,171831.734375,67.0530319213867,63.5769195556641,65.2906875610352,6.0,2287875.5,70.6731719970703,19.4601497650146,83.5298461914062,83.5747604370117,72.6814117431641,78.0383605957031,79.0577621459961,83.4693603515625,87.8924407958984,85.6860580444336,81.2703323364258,153312.125,75851.390625,20.9372501373291,16.9989204406738,41.3624114990234,14.0007629394531,4.87727522850036,691.0,679.0,1322.0,1570.0,3.05092275774925,3.03223718141091,6.09969371830249,7.11802187451226
2019,PHL,98.0,98.0,96.0,96.0,13.0,1.0,105.103393554688,105.72811126709,100.0,100.0,100.0,101.023818969727,6.0,13195088.0,95.9793329033507,96.1271901410142,9.3357400894165,96.5641174316406,100.0,100.0,514231.0,87.7087020874023,75.896614074707,81.6249923706055,6.0,11346712.0,87.5707840643522,24.3398094177246,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,450760.857621,318176.857621,31.2367649078369,27.2394752502441,51.7424697875977,18.1630916595459,3.40748643875122,5154.0,5116.0,8292.0,12066.0,2.2,2.2,3.8,5.8
2019,PRE,78.5413436889648,74.3859329223633,71.893928527832,63.9861602783203,9.0,3.0,23.450870513916,23.4582901000977,64.2354965209961,62.6509895324707,63.9407081604004,68.6579208374023,6.0,156780560.0,96.9972610473633,99.8449401855469,14.4034099578857,61.1230392456055,76.4042205810547,74.3498229980469,4287879.5,40.7665481567383,46.5561714172363,43.6874084472656,6.0,56721388.0,42.5599517822266,22.7233295440674,61.5001411437988,62.4616317749023,59.241828918457,60.4132499694824,59.6379890441895,60.1026496887207,60.0718383789062,60.0811195373535,60.2624893188477,2950934.25,989639.0625,8.70256996154785,10.3543195724487,23.3185691833496,15.2918653488159,3.46964859962464,290898.0,156879.0,220338.0,246303.0,10.1846726123162,6.31279387752135,10.4198203413806,13.8195058888501
2019,SAS,93.5436477661133,91.1985473632812,79.9333114624023,71.9660263061523,9.0,2.0,63.0017509460449,62.6057815551758,97.0325469970703,63.3181800842285,93.6385269165039,91.0248565673828,5.0,173686352.0,99.2096786499023,100.22868347168,38.0147895812988,89.0087738037109,74.0670318603516,72.4200820922852,5835546.0,79.334831237793,78.1957321166992,78.7429885864258,7.0,170276192.0,69.3899078369141,51.644889831543,77.2826614379883,72.6378402709961,73.3643798828125,73.002799987793,74.2445983886719,84.1057281494141,75.1731796264648,78.8866271972656,75.6447601318359,7646302.5,3523982.0,25.2488307952881,24.9389801025391,40.5904197692871,11.5915641784668,2.85029923915863,95660.0,97826.0,157979.0,202389.0,2.6,2.7,4.3,5.9
2019,SSA,80.6474304199219,77.7990036010742,74.1774597167969,67.4380416870117,8.0,3.0,27.4371891021729,27.5333404541016,59.0930786132812,59.8572311401367,59.2283515930176,69.7640609741211,6.0,182311616.0,98.4324035644531,100.458839416504,13.9065799713135,60.5007400512695,71.3821029663086,70.4003601074219,4865740.0,42.6850700378418,46.0567588806152,44.3842315673828,6.0,66755276.0,43.9813117980957,22.2138195037842,66.3848419189453,64.1589736938477,60.0634002685547,61.4657897949219,61.1912117004395,69.2967300415039,62.518440246582,64.6807022094727,62.9147796630859,3296942.75,1094130.75,9.31357002258301,10.4873399734497,25.2043800354004,15.2918653488159,3.55504989624023,312117.0,173504.0,240760.0,266698.0,9.6530932724877,6.06339432049419,9.81380991755168,12.7414471222277
2019,SSF,80.6487274169922,77.8004379272461,74.1803970336914,67.441650390625,8.0,3.0,27.4399108886719,27.5360698699951,59.1011390686035,59.8575592041016,59.2350196838379,69.7668991088867,6.0,182320992.0,98.4332885742188,100.45955657959,13.906530380249,60.502311706543,71.382698059082,70.4021682739258,4866376.0,42.6891288757324,46.0607109069824,44.388240814209,6.0,66762604.0,43.9840316772461,22.212760925293,66.3933410644531,64.1558837890625,60.0626983642578,61.4644584655762,61.1949996948242,69.3204879760742,62.5275917053223,64.6948471069336,62.9203910827637,3297640.75,1094520.75,9.31449031829834,10.4877700805664,25.2084903717041,15.2918653488159,3.55504989624023,312119.0,173506.0,240767.0,266705.0,9.7,6.1,9.8,12.8
2019,SST,91.01611328125,91.5125122070312,88.4951019287109,86.7402877807617,9.0,3.0,46.500919342041,46.0075416564941,81.1545028686523,75.9456100463867,80.8279495239258,85.0249099731445,6.0,5025284.5,102.403961181641,103.239227294922,19.8156795501709,75.0386199951172,76.5164489746094,82.562858581543,227300.90625,70.9256362915039,66.7676773071289,68.8177719116211,6.0,3086614.25,73.3001480102539,18.3490505218506,82.6246719360352,77.0964584350586,70.3454666137695,73.9276885986328,78.7503967285156,89.8056182861328,90.5514678955078,90.1412887573242,80.8380813598633,206861.515625,111468.796875,21.2356204986572,16.943380355835,44.3891792297363,14.0007629394531,4.87727522850036,947.0,921.0,1782.0,2231.0,2.80903510752049,2.78922838015214,5.60262982733936,6.98910437139974
2019,TLA,98.336051940918,98.506477355957,94.5525894165039,94.1554336547852,14.0,6.0,76.2214584350586,75.461669921875,85.5302200317383,56.5042610168457,83.7229690551758,94.4473724365234,6.0,62051936.0,106.416679382324,107.125198364258,20.7027206420898,86.1837387084961,74.293830871582,83.2610626220703,3001801.75,74.8608779907227,69.8532409667969,72.3234710693359,6.0,62558096.0,97.4945602416992,19.1228103637695,81.0428466796875,82.028678894043,80.0980606079102,81.2902526855469,77.191276550293,79.7971878051758,74.5637588500977,77.36865234375,79.4198608398438,3929577.5,2273714.0,53.3168983459473,46.1480293273926,41.5554618835449,15.1885404586792,4.42284989356994,13765.0,16951.0,51849.0,78448.0,1.35323623991433,1.6331033330739,4.90626072842862,7.37825890548929
2019,TMN,91.0449905395508,88.7512130737305,83.1993408203125,76.4992218017578,9.0,2.0,30.4510803222656,30.6725597381592,70.4965209960938,81.6706237792969,71.2780532836914,85.1066284179688,6.0,47802744.0,98.6863632202148,100.482948303223,9.4484395980835,85.4497985839844,82.4749374389648,79.7974319458008,2126311.25,69.6527786254883,68.0617828369141,68.8381881713867,6.0,32141564.0,74.5302734375,7.86080980300903,85.5133972167969,83.1437835693359,85.4446105957031,84.2842788696289,85.4394378662109,88.9306869506836,85.4337463378906,86.9623031616211,85.4745330810547,1931849.0,916551.375,37.8820686340332,36.8808784484863,38.1607894897461,16.8342180252075,4.12165343761444,19863.0,17748.0,29651.0,37252.0,2.24068381820974,2.26780572727453,4.23232463857054,5.59587499614029
2019,TSA,93.5436477661133,91.1985473632812,79.9333114624023,71.9660263061523,9.0,2.0,63.0017509460449,62.6057815551758,97.0325469970703,63.3181800842285,93.6385269165039,91.0248565673828,5.0,173686352.0,99.2096786499023,100.22868347168,38.0147895812988,89.0087738037109,74.0670318603516,72.4200820922852,5835546.0,79.334831237793,78.1957321166992,78.7429885864258,7.0,170276192.0,69.3899078369141,51.644889831543,77.2826614379883,72.6378402709961,73.3643798828125,73.002799987793,74.2445983886719,84.1057281494141,75.1731796264648,78.8866271972656,75.6447601318359,7646302.5,3523982.0,25.2488307952881,24.9389801025391,40.5904197692871,11.5915641784668,2.85029923915863,95660.0,97826.0,157979.0,202389.0,2.65192614162226,2.7153219183249,4.2986646932782,5.85327978268332
2019,TSS,80.6487274169922,77.8004379272461,74.1803970336914,67.441650390625,8.0,3.0,27.4399108886719,27.5360698699951,59.1011390686035,59.8575592041016,59.2350196838379,69.7668991088867,6.0,182320992.0,98.4332885742188,100.45955657959,13.906530380249,60.502311706543,71.382698059082,70.4021682739258,4866376.0,42.6891288757324,46.0607109069824,44.388240814209,6.0,66762604.0,43.9840316772461,22.212760925293,66.3933410644531,64.1558837890625,60.0626983642578,61.4644584655762,61.1949996948242,69.3204879760742,62.5275917053223,64.6948471069336,62.9203910827637,3297640.75,1094520.75,9.31449031829834,10.4877700805664,25.2084903717041,15.2918653488159,3.55504989624023,312119.0,173506.0,240767.0,266705.0,9.6527289311122,6.06318285195933,9.81353563473089,12.7407974141069
2019,UZB,100.0,100.0,100.0,100.0,12.0,4.0,32.9626197814941,33.9530715942383,98.7021789550781,19.8438491821289,95.7113418579102,96.6936569213867,4.0,2505930.0,98.2569298360836,98.3113491350062,0.353320002555847,99.7092590332031,100.0,99.9764404296875,118835.0,94.5730056762695,93.9206771850586,94.2373275756836,8.0,4738495.0,96.2074737548828,0.14622999727726,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,295201.0,192971.0,12.4469442367554,14.2876348495483,43.5606117248535,25.5915851593018,6.29534673690796,1129.0,980.0,1674.0,2157.0,1.8,1.8,3.4,3.8
2020,AFW,76.7643814086914,70.9240188598633,68.1390991210938,59.703239440918,9.0,3.0,24.0765209197998,23.9825191497803,63.1284217834473,58.3867683410645,62.2233085632324,68.3626098632812,6.0,68840472.0,90.2461700439453,91.8497924804688,21.1354694366455,64.20166015625,74.1858520507812,72.0340423583984,1855718.875,40.8284301757812,45.0562515258789,42.9717597961426,7.0,30783996.0,45.6518211364746,28.5944805145264,57.3178405761719,63.2637100219727,61.9272117614746,62.3953590393066,62.823558807373,50.5004081726074,63.9201698303223,59.0195617675781,60.8576583862305,1730207.375,617795.125,10.1394596099854,11.9486103057861,20.2555904388428,14.796865940094,3.39874076843262,161750.0,85303.0,89749.0,98066.0,11.7335791506955,7.09253403791352,8.81129042352764,11.5509292830365
2020,EAR,94.6057434082031,93.4179000854492,85.5045471191406,80.073860168457,10.0,4.0,56.225959777832,56.7167091369629,86.1885528564453,43.7916793823242,82.3538131713867,92.8100814819336,6.0,349300704.0,101.975982666016,102.670196533203,26.5703392028809,87.7726516723633,77.820068359375,79.9949188232422,13798795.0,81.342903137207,78.3884735107422,79.9477767944336,6.0,307605472.0,75.8231811523438,37.4580383300781,85.0245895385742,82.4047622680664,81.1669921875,81.8319778442383,81.0296478271484,88.7253494262695,80.8856201171875,84.5149307250977,83.0420303344727,16238137.0,8179675.5,32.6585388183594,30.970630645752,41.6013603210449,15.7747373580933,4.09056520462036,162118.0,159381.0,268836.0,344646.0,2.47784972493033,2.45702558816742,4.24745006968438,5.7234820039885
2020,ECU,94.129997253418,95.0800018310547,95.0,94.0,15.0,3.0,56.0483016967773,54.7608489990234,91.6010437011719,81.9226913452148,91.1531600952148,95.3761825561523,6.0,1876429.0,98.1471405029297,97.0181121826172,22.4888896942139,98.5388412475586,84.4380111694336,88.3905792236328,76296.5859375,99.1251602172852,93.578987121582,96.2876434326172,6.0,1876818.0,94.6894073486328,23.7754001617432,78.0996322631836,80.2564468383789,73.394401550293,77.6598510742188,69.9373168945312,76.0647125244141,67.4122467041016,72.2559204101562,74.7383117675781,90124.0234375,53010.04296875,56.9066314697266,50.8431816101074,41.1604309082031,10.5891103744507,4.26103019714355,437.0,568.0,1246.0,2172.0,1.4,1.8,3.9,6.9
2020,ESP,99.0,100.0,99.0,99.0,10.0,6.0,101.828903198242,101.950012207031,100.0,100.0,100.0,96.0053405761719,6.0,3006992.0,103.410423278809,102.962059020996,31.5429801940918,99.884521484375,100.0,100.0,234884.0,92.9754333496094,88.0248184204102,90.4282073974609,6.0,3472600.0,117.367767333984,29.711799621582,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,310677.0,182378.0,90.9548492431641,81.020622253418,44.9362602233887,9.02206134796143,4.89540004730225,159.0,211.0,411.0,637.0,0.3,0.4,0.9,1.3
2020,IBD,97.7277603149414,97.1900024414062,92.4246368408203,89.2458877563477,10.0,5.0,70.1190185546875,70.2756729125977,86.808837890625,40.2678718566895,84.7288208007812,95.9051818847656,6.0,424074656.0,101.546630859375,101.643226623535,21.4703197479248,95.5574569702148,87.6729125976562,89.3702621459961,20726256.0,89.6056900024414,86.6642074584961,88.1818389892578,6.0,407746240.0,86.5654296875,27.9279403686523,87.4416198730469,86.4039535522461,85.6580963134766,86.0990905761719,85.7629623413086,89.0366287231445,85.8893737792969,87.5621566772461,86.7133712768555,25595424.0,14491395.0,46.1399803161621,42.3613014221191,45.4391784667969,14.4718809127808,4.33204984664917,131939.0,139700.0,250811.0,360497.0,1.6966830087389,1.82319205894138,3.38768559907248,4.89188782423212
2020,IBT,93.0958099365234,91.6210021972656,88.6448974609375,84.5998992919922,9.0,3.0,58.2929916381836,58.8038711547852,85.0090408325195,53.5075187683105,82.9648895263672,87.9690933227539,6.0,675870272.0,100.636428833008,101.577407836914,19.5338497161865,83.2743301391602,82.5384521484375,84.9269638061523,27716022.0,75.1788177490234,74.5725402832031,74.9373397827148,6.0,527280128.0,73.4388275146484,28.4643707275391,85.4404678344727,83.7085876464844,81.2734832763672,82.6538314819336,80.5784301757812,88.1777114868164,79.7546997070312,83.9264984130859,83.188346862793,31373334.0,16841062.0,35.2875099182129,33.2856788635254,44.2307281494141,14.4511222839355,4.09056520462036,473312.0,346582.0,548397.0,690573.0,3.79344523635217,2.91322569614966,4.89741789840483,6.45863035665228
2020,IDX,83.004150390625,80.679328918457,75.2808685302734,69.0157623291016,9.0,3.0,27.5234909057617,27.4065799713135,65.0618667602539,67.8330001831055,65.6954727172852,74.0956268310547,6.0,176711552.0,103.737548828125,105.88794708252,13.6626596450806,62.1183891296387,71.1025619506836,71.2033462524414,5011977.5,49.8172187805176,50.5820617675781,50.2027816772461,6.0,79333744.0,49.1316604614258,32.4968109130859,71.0228500366211,72.6492614746094,63.2861785888672,66.7290115356445,58.665599822998,67.9458999633789,53.5723114013672,57.2099990844727,62.5941390991211,3477697.5,1105607.875,12.3100700378418,13.5872097015381,29.4423007965088,14.2830600738525,3.40915989875793,215287.0,135131.0,218992.0,235584.0,6.99930718640023,4.7948202116239,8.62295725634432,10.5793432927906
2020,LAC,98.3189086914062,98.4876403808594,94.4577102661133,94.0372924804688,14.0,6.0,75.7343215942383,75.1708984375,84.5301666259766,66.0414428710938,83.5406036376953,94.7788391113281,6.0,56350584.0,106.190002441406,107.064437866211,19.4374504089355,86.667350769043,75.3679428100586,83.0393981933594,2705977.0,74.2639312744141,69.1858062744141,71.6918716430664,6.0,57916364.0,97.1181716918945,17.246789932251,80.5118789672852,82.1393966674805,79.8196411132812,81.249641418457,76.8397064208984,78.4083862304688,74.187858581543,76.404899597168,78.9441223144531,3615241.75,2071783.25,52.7703018188477,45.3897399902344,44.0731811523438,16.4284801483154,4.51769828796387,12716.0,15522.0,44711.0,69870.0,1.35823180218435,1.62922611537631,4.60003716257894,7.08502328363345
2020,LCN,98.324836730957,98.4936294555664,94.6939468383789,94.3133087158203,13.0,6.0,75.5764083862305,75.0323028564453,86.728401184082,59.6340408325195,85.1063995361328,94.82421875,6.0,62581708.0,105.605667114258,106.483642578125,20.3006801605225,87.0505905151367,75.7147827148438,84.5550918579102,3092544.75,75.3941497802734,70.4195098876953,72.8722991943359,6.0,63129224.0,96.9637985229492,18.7946491241455,81.8213577270508,83.1850891113281,80.4074172973633,82.1342010498047,77.7912902832031,80.1299133300781,75.4763107299805,77.987663269043,80.1374969482422,4041589.25,2352916.25,54.838981628418,46.7520599365234,42.3085594177246,15.9905848503113,4.51769828796387,13797.0,17019.0,50562.0,78618.0,1.3,1.6,4.7,7.3
2020,LDC,81.5334625244141,79.1242218017578,73.1781616210938,66.2228164672852,8.0,3.0,26.6172409057617,26.5639495849609,64.1308288574219,66.7798614501953,64.8642196655273,72.8474578857422,6.0,165860432.0,104.801887512207,107.128952026367,13.603099822998,59.6072883605957,70.9852905273438,71.3785781860352,4460204.0,47.6629219055176,48.6156997680664,48.1426887512207,6.0,69404472.0,47.0420417785645,34.8856391906738,70.3392486572266,72.2596588134766,63.0769882202148,66.2034530639648,57.1016006469727,66.2983093261719,50.9137191772461,54.0304985046387,60.7981910705566,2858259.75,798164.625,10.6867799758911,12.2263803482056,26.374719619751,13.6285581588745,3.24270319938659,209544.0,128951.0,213916.0,230753.0,7.36199155436967,4.96920375531275,9.17827613377413,11.3373672709076
2020,LMY,93.0483474731445,91.5580673217773,88.5270233154297,84.4247436523438,9.0,3.0,57.9855690002441,58.5088691711426,84.7943496704102,53.731029510498,82.7784576416016,87.9210662841797,6.0,670235520.0,100.671516418457,101.609909057617,19.4637203216553,83.1983795166016,82.527473449707,84.7958068847656,27337238.0,75.0171432495117,74.429443359375,74.7858428955078,6.0,520758976.0,73.1871566772461,28.4501800537109,85.57861328125,84.0200805664062,81.4367370605469,82.8906631469727,80.6198501586914,88.0640563964844,79.649658203125,83.7681732177734,83.25830078125,30712362.0,16341357.0,34.7439498901367,32.9322700500488,44.4919204711914,14.8811006546021,3.99414002895355,471370.0,343753.0,539137.0,675878.0,3.86908377428251,2.95757666983947,4.92184889096405,6.46491855452962
