iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ETH,Africa,Ethiopia,2020-06-26,5175.0,141.0,174.429,81.0,3.0,2.286,45.014,1.226,1.517,0.705,0.026,0.02,5414.0,237464.0,2.066,0.047,4349.0,0.038,24.933000000000003,0.04,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-06-27,5425.0,250.0,193.571,89.0,8.0,2.429,47.189,2.175,1.684,0.774,0.07,0.021,5552.0,243016.0,2.114,0.048,4477.0,0.039,23.128,0.043,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-06-28,5570.0,145.0,157.286,94.0,5.0,3.143,48.45,1.261,1.368,0.818,0.043,0.027,3895.0,246911.0,2.148,0.034,4369.0,0.038,27.777,0.036,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-10,22818.0,565.0,688.429,407.0,17.0,17.571,198.48,4.915,5.988,3.54,0.148,0.153,11039.0,509010.0,4.428,0.096,9004.0,0.078,13.079,0.076,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-11,23591.0,773.0,614.571,420.0,13.0,12.0,205.204,6.724,5.346,3.653,0.113,0.104,11881.0,520891.0,4.531,0.103,9463.0,0.082,15.398,0.065,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-12,24175.0,584.0,614.0,440.0,20.0,13.857,210.284,5.08,5.341,3.827,0.174,0.121,14540.0,535431.0,4.657,0.126,10303.0,0.09,16.78,0.06,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-13,25118.0,943.0,683.143,463.0,23.0,15.286,218.487,8.203,5.942,4.027,0.2,0.133,14688.0,550119.0,4.785,0.128,11163.0,0.097,16.340999999999998,0.061,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-14,26204.0,1086.0,757.714,479.0,16.0,16.286,227.933,9.446,6.591,4.167,0.139,0.142,17323.0,567442.0,4.936,0.151,12400.0,0.108,16.365,0.061,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-15,27242.0,1038.0,827.143,492.0,13.0,16.0,236.962,9.029,7.195,4.28,0.113,0.139,22252.0,589694.0,5.129,0.194,14341.0,0.125,17.338,0.0579999999999999,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-16,28894.0,1652.0,948.714,509.0,17.0,17.0,251.332,14.37,8.252,4.427,0.148,0.148,19769.0,609463.0,5.301,0.172,15927.0,0.139,16.788,0.06,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-17,29876.0,982.0,1008.286,528.0,19.0,17.286,259.874,8.542,8.77,4.593,0.165,0.15,19747.0,629210.0,5.473,0.172,17171.0,0.149,17.03,0.059,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-18,31336.0,1460.0,1106.429,544.0,16.0,17.714,272.573,12.7,9.624,4.732,0.139,0.154,22101.0,651311.0,5.665,0.192,18631.0,0.162,16.839000000000002,0.059,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-19,32722.0,1386.0,1221.0,572.0,28.0,18.857,284.629,12.056,10.621,4.975,0.244,0.164,21326.0,672637.0,5.851,0.186,19601.0,0.17,16.053,0.062,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-20,34058.0,1336.0,1277.143,600.0,28.0,19.571,296.25,11.621,11.109,5.219,0.244,0.17,21456.0,694093.0,6.038,0.187,20568.0,0.179,16.105,0.062,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-21,35836.0,1778.0,1376.0,620.0,20.0,20.143,311.716,15.466,11.969,5.393,0.174,0.175,23035.0,717128.0,6.238,0.2,21384.0,0.186,15.541,0.064,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-22,37665.0,1829.0,1489.0,637.0,17.0,20.714,327.625,15.909,12.952,5.541,0.148,0.18,19776.0,736904.0,6.41,0.172,21030.0,0.183,14.124,0.071,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-23,39033.0,1368.0,1448.429,662.0,25.0,21.857,339.525,11.899,12.599,5.758,0.217,0.19,20153.0,757057.0,6.585,0.175,21085.0,0.183,14.557,0.069,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-24,40671.0,1638.0,1542.143,678.0,16.0,21.429,353.773,14.248,13.414,5.898,0.139,0.186,18851.0,775908.0,6.749,0.164,20957.0,0.182,13.59,0.074,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-25,42143.0,1472.0,1543.857,692.0,14.0,21.143,366.577,12.804,13.429,6.019,0.122,0.184,18778.0,794686.0,6.913,0.163,20482.0,0.178,13.267,0.075,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-26,43688.0,1545.0,1566.571,709.0,17.0,19.571,380.016,13.439,13.627,6.167,0.148,0.17,18724.0,813410.0,7.075,0.163,20110.0,0.175,12.837,0.078,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-27,45221.0,1533.0,1594.714,725.0,16.0,17.857,393.351,13.335,13.871,6.306,0.139,0.155,18060.0,831470.0,7.232,0.157,19625.0,0.171,12.306,0.081,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-28,46407.0,1186.0,1510.143,745.0,20.0,17.857,403.667,10.316,13.136,6.48,0.174,0.155,18766.0,850236.0,7.396,0.163,19015.0,0.165,12.592,0.079,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-29,48140.0,1733.0,1496.429,758.0,13.0,17.286,418.741,15.074,13.017,6.593,0.113,0.15,19194.0,869430.0,7.563,0.167,18932.0,0.165,12.651,0.079,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-30,49654.0,1514.0,1517.286,770.0,12.0,15.429,431.911,13.169,13.198,6.698,0.104,0.134,21499.0,890929.0,7.75,0.187,19125.0,0.166,12.605,0.079,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-08-31,51122.0,1468.0,1493.0,793.0,23.0,16.429,444.68,12.769,12.987,6.898,0.2,0.143,19364.0,910293.0,7.918,0.168,19198.0,0.167,12.859000000000002,0.078,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-01,52131.0,1009.0,1426.857,809.0,16.0,16.714,453.457,8.777,12.411,7.037,0.139,0.145,18160.0,928453.0,8.076,0.158,19110.0,0.166,13.393,0.075,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-02,53304.0,1173.0,1373.714,828.0,19.0,17.0,463.66,10.203,11.949,7.202,0.165,0.148,21360.0,949813.0,8.262,0.186,19486.0,0.169,14.185,0.07,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-03,54409.0,1105.0,1312.571,846.0,18.0,17.286,473.272,9.612,11.417,7.359,0.157,0.15,20778.0,970591.0,8.443,0.181,19874.0,0.173,15.140999999999998,0.066,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-04,55213.0,804.0,1258.0,856.0,10.0,15.857,480.265,6.994,10.943,7.446,0.087,0.138,23712.0,994303.0,8.649,0.206,20581.0,0.179,16.36,0.061,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-05,56516.0,1303.0,1196.571,880.0,24.0,17.429,491.599,11.334,10.408,7.655,0.209,0.152,24544.0,1018847.0,8.862,0.213,21345.0,0.186,17.838,0.0559999999999999,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-06,57466.0,950.0,1116.0,897.0,17.0,18.143,499.863,8.263,9.707,7.802,0.148,0.158,25158.0,1044005.0,9.081,0.219,21868.0,0.19,19.595,0.051,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-07,58672.0,1206.0,1078.571,918.0,21.0,17.857,510.353,10.49,9.382,7.985,0.183,0.155,19449.0,1063454.0,9.25,0.169,21880.0,0.19,20.286,0.049,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-08,59648.0,976.0,1073.857,933.0,15.0,17.714,518.843,8.49,9.341,8.116,0.13,0.154,14815.0,1078269.0,9.379,0.129,21402.0,0.186,19.93,0.05,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-09,60784.0,1136.0,1068.571,949.0,16.0,17.286,528.724,9.881,9.295,8.255,0.139,0.15,15561.0,1093830.0,9.515,0.135,20574.0,0.179,19.254,0.052,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
ETH,Africa,Ethiopia,2020-09-10,61700.0,916.0,1041.571,966.0,17.0,17.143,536.692,7.968,9.06,8.403,0.148,0.149,16665.0,1110495.0,9.66,0.145,19986.0,0.174,19.188,0.052,tests performed,80.56,114963583.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
GHA,Africa,Ghana,2020-04-10,378.0,65.0,24.857,6.0,0.0,0.143,12.165,2.092,0.8,0.193,0.0,0.005,12735.0,27346.0,0.88,0.41,2683.0,0.086,107.937,0.009,samples tested,86.11,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-04-11,378.0,0.0,24.714,6.0,0.0,0.143,12.165,0.0,0.795,0.193,0.0,0.005,10608.0,37954.0,1.221,0.341,4054.0,0.13,164.035,0.006,samples tested,86.11,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-04-15,636.0,70.0,49.857,8.0,0.0,0.429,20.468,2.253,1.605,0.257,0.0,0.014,6281.0,57000.0,1.834,0.202,6200.0,0.2,124.355,0.008,samples tested,86.11,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-04-19,834.0,193.0,60.857,9.0,1.0,0.143,26.84,6.211,1.959,0.29,0.032,0.005,7675.0,68591.0,2.207,0.247,3769.0,0.121,61.932,0.016,samples tested,70.37,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-04-28,1550.0,0.0,72.571,11.0,0.0,0.286,49.883,0.0,2.336,0.354,0.0,0.009,7407.0,113497.0,3.653,0.238,4549.0,0.146,62.683,0.016,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-02,2074.0,0.0,113.571,17.0,0.0,1.0,66.746,0.0,3.655,0.547,0.0,0.032,12412.0,129461.0,4.166,0.399,4120.0,0.133,36.277,0.0279999999999999,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-08,3091.0,0.0,145.286,18.0,0.0,0.143,99.476,0.0,4.676,0.579,0.0,0.005,5253.0,155201.0,4.995,0.169,5450.0,0.175,37.512,0.027,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-11,4263.0,0.0,299.143,22.0,0.0,0.571,137.193,0.0,9.627,0.708,0.0,0.018,1683.0,162184.0,5.219,0.054,3755.0,0.121,12.553,0.08,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-12,4700.0,437.0,283.0,22.0,0.0,0.571,151.257,14.064,9.108,0.708,0.0,0.018,3249.0,165433.0,5.324,0.105,3550.0,0.114,12.544,0.08,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-13,5127.0,427.0,344.0,22.0,0.0,0.571,164.999,13.742,11.071,0.708,0.0,0.018,3252.0,168685.0,5.429,0.105,3346.0,0.108,9.727,0.103,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-14,5408.0,281.0,331.0,24.0,2.0,0.857,174.042,9.043,10.652,0.772,0.064,0.028,3938.0,172623.0,5.555,0.127,3239.0,0.104,9.785,0.102,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-15,5530.0,122.0,348.429,24.0,0.0,0.857,177.968,3.926,11.213,0.772,0.0,0.028,1454.0,174077.0,5.602,0.047,2697.0,0.087,7.74,0.129,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-18,5735.0,0.0,210.286,29.0,0.0,1.0,184.566,0.0,6.767,0.933,0.0,0.032,3776.0,184343.0,5.933,0.122,3166.0,0.102,15.056,0.066,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-19,5735.0,0.0,147.857,29.0,0.0,1.0,184.566,0.0,4.758,0.933,0.0,0.032,3586.0,187929.0,6.048,0.115,3214.0,0.103,21.737,0.046,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-20,6096.0,361.0,138.429,31.0,2.0,1.286,196.184,11.618,4.455,0.998,0.064,0.041,4265.0,192194.0,6.185,0.137,3358.0,0.108,24.258000000000003,0.0409999999999999,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-21,6269.0,173.0,123.0,31.0,0.0,1.0,201.751,5.568,3.958,0.998,0.0,0.032,1511.0,193705.0,6.234,0.049,3012.0,0.097,24.488000000000003,0.0409999999999999,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-22,6486.0,217.0,136.571,31.0,0.0,1.0,208.735,6.984,4.395,0.998,0.0,0.032,1058.0,194763.0,6.268,0.034,2955.0,0.095,21.637,0.046,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-23,6617.0,131.0,139.857,31.0,0.0,0.429,212.951,4.216,4.501,0.998,0.0,0.014,3412.0,198175.0,6.378,0.11,2979.0,0.096,21.3,0.047,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-24,6617.0,0.0,126.0,31.0,0.0,0.286,212.951,0.0,4.055,0.998,0.0,0.009,3955.0,202130.0,6.505,0.127,3080.0,0.099,24.444000000000003,0.0409999999999999,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-25,6683.0,66.0,135.429,32.0,1.0,0.429,215.075,2.124,4.358,1.03,0.032,0.014,1253.0,203383.0,6.545,0.04,2720.0,0.088,20.084,0.05,samples tested,62.04,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-26,6808.0,125.0,153.286,32.0,0.0,0.429,219.097,4.023,4.933,1.03,0.0,0.014,2507.0,205890.0,6.626,0.081,2566.0,0.083,16.74,0.06,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-27,7117.0,309.0,145.857,34.0,2.0,0.429,229.042,9.944,4.694,1.094,0.064,0.014,2438.0,208328.0,6.704,0.078,2305.0,0.074,15.803,0.063,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-28,7303.0,186.0,147.714,34.0,0.0,0.429,235.028,5.986,4.754,1.094,0.0,0.014,3294.0,211622.0,6.81,0.106,2560.0,0.082,17.331,0.0579999999999999,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-29,7303.0,0.0,116.714,34.0,0.0,0.429,235.028,0.0,3.756,1.094,0.0,0.014,3334.0,214956.0,6.918,0.107,2885.0,0.093,24.718000000000004,0.04,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-30,7616.0,313.0,142.714,34.0,0.0,0.429,245.101,10.073,4.593,1.094,0.0,0.014,3469.0,218425.0,7.029,0.112,2893.0,0.093,20.271,0.049,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-05-31,7768.0,152.0,164.429,35.0,1.0,0.571,249.992,4.892,5.292,1.126,0.032,0.018,1400.0,219825.0,7.074,0.045,2528.0,0.081,15.374,0.065,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-01,8070.0,302.0,198.143,36.0,1.0,0.571,259.711,9.719,6.377,1.159,0.032,0.018,328.0,220153.0,7.085,0.011,2396.0,0.077,12.092,0.083,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-02,8070.0,0.0,180.286,36.0,0.0,0.571,259.711,0.0,5.802,1.159,0.0,0.018,2912.0,223065.0,7.179,0.094,2454.0,0.079,13.612,0.073,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-03,8297.0,227.0,168.571,38.0,2.0,0.571,267.017,7.305,5.425,1.223,0.064,0.018,3676.0,226741.0,7.297,0.118,2630.0,0.085,15.602,0.064,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-04,8548.0,251.0,177.857,38.0,0.0,0.571,275.095,8.078,5.724,1.223,0.0,0.018,2352.0,229093.0,7.373,0.076,2496.0,0.08,14.034,0.071,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-05,8885.0,337.0,226.0,38.0,0.0,0.571,285.94,10.845,7.273,1.223,0.0,0.018,4641.0,233734.0,7.522,0.149,2683.0,0.086,11.872,0.084,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-06,9168.0,283.0,221.714,42.0,4.0,1.143,295.048,9.108,7.135,1.352,0.129,0.037,1709.0,235443.0,7.577,0.055,2431.0,0.078,10.965,0.091,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-07,9462.0,294.0,242.0,44.0,2.0,1.286,304.509,9.462,7.788,1.416,0.064,0.041,3952.0,239395.0,7.704,0.127,2796.0,0.09,11.554,0.087,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-08,9638.0,176.0,224.0,44.0,0.0,1.143,310.173,5.664,7.209,1.416,0.0,0.037,809.0,240204.0,7.73,0.026,2864.0,0.092,12.786,0.078,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-09,9910.0,272.0,262.857,48.0,4.0,1.714,318.927,8.754,8.459,1.545,0.129,0.055,2014.0,242218.0,7.795,0.065,2736.0,0.088,10.409,0.096,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-10,10201.0,291.0,272.0,48.0,0.0,1.429,328.292,9.365,8.754,1.545,0.0,0.046,3230.0,245448.0,7.899,0.104,2672.0,0.086,9.824,0.102,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-11,10358.0,157.0,258.571,48.0,0.0,1.429,333.345,5.053,8.321,1.545,0.0,0.046,2144.0,247592.0,7.968,0.069,2643.0,0.085,10.222,0.098,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-12,10358.0,0.0,210.429,48.0,0.0,1.429,333.345,0.0,6.772,1.545,0.0,0.046,3302.0,250894.0,8.074,0.106,2451.0,0.079,11.648,0.086,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-13,11118.0,760.0,278.571,48.0,0.0,0.857,357.803,24.459,8.965,1.545,0.0,0.028,3437.0,254331.0,8.185,0.111,2698.0,0.087,9.685,0.103,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-14,11422.0,304.0,280.0,51.0,3.0,1.0,367.587,9.783,9.011,1.641,0.097,0.032,1640.0,255971.0,8.238,0.053,2368.0,0.076,8.457,0.118,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
GHA,Africa,Ghana,2020-06-15,11964.0,542.0,332.286,54.0,3.0,1.429,385.029,17.443,10.694,1.738,0.097,0.046,2039.0,258010.0,8.303,0.066,2544.0,0.082,7.656000000000001,0.131,samples tested,56.48,31072945.0,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
